"","DV","Variable","# datapoints","R2","adjR2","AIC","BIC","F","RMSE","Coef","p-value","Robst p","BG_stat","DW_upper_stat","DW_lower_stat","BP_stat","RMSE_OS","ADF pvalue","PP pvalue","KPSS pvalue","Criteria1","Criteria2","Criteria3"
"1","EQ_mid_cap","SPX_Index_30DRSIMoMPercentChangeL0","70","0.645161017219534","0.640018423266194","471.250322486769","475.747312970868","0","6.8111690375846","64.1486095771115","3.5390386847589e-17","9.35566370693101e-10","0.819627382496669","0.459182461387621","0.540817538612379",NA,"9.16869952763645","0.216740792835006","0.01","0.1","","",""
"2","EQ_mid_cap","SPX_Index_30DRSIMoMDifferenceL0","70","0.606918293707056","0.60122145738397","478.415058902277","482.912049386376","1.22124532708767e-15","7.16881564496659","1.16236037889464","1.24496419006315e-15","2.22456154434829e-08","0.947477489915819","0.523383017767248","0.476616982232752",NA,"9.45593626236835","0.217139714423128","0.01","0.1","","",""
"3","EQ_mid_cap","VIX_IndexMoMDifferenceL0","70","0.489555494401685","0.482157747943738","496.703569100589","501.200559584688","1.13266063195283e-11","8.16921380429163","-2.01230757599996","1.13266113809781e-11","0.00102920654498026","0.153061551516948","0.917054771613611","0.0829452283863893",NA,"10.7405079447492","0.0111288263913897","0.01","0.1","","",""
"4","EQ_mid_cap","SPX_Index_14DRSIMoMPercentChangeL0","70","0.462944405023481","0.455160990603531","500.260947558264","504.757938042363","6.71438460386753e-11","8.37945201861876","28.943183516668","6.71439085955894e-11","1.84539447780486e-08","0.853793029633465","0.475389419024258","0.524610580975742",NA,"11.251226751611","0.0588770836124717","0.01","0.1","","",""
"5","EQ_mid_cap","SPX_Index_14DRSIMoMDifferenceL0","70","0.4398983642642","0.431780949253536","503.202112475608","507.699102959707","2.9308666604777e-10","8.55735238610022","0.557680222586282","2.9308668247352e-10","5.00606414297011e-08","0.849516977713971","0.476759931105615","0.523240068894385",NA,"11.2819965106692","0.0627910046027468","0.01","0.1","","",""
"6","EQ_mid_cap","VIX_IndexMoMPercentChangeL0","70","0.415798822235566","0.407332138499849","506.15101271901","510.648003203108","1.28732335902271e-09","8.73951254114998","-27.4216014981363","1.28732332707349e-09","0.00152498965754518","0.155083887427787","0.917562837051825","0.082437162948175",NA,"11.4263767029546","0.01","0.01","0.1","","",""
"7","EQ_mid_cap","AAIIBEAR_IndexMoMDifferenceL0","70","0.285984365087977","0.275636312408092","520.197174481832","524.694164965931","1.55431899229175e-06","9.66184034192231","-0.748186669778887","1.55431899226686e-06","0.00203480384236391","0.0305939233757102","0.98908712044307","0.0109128795569295",NA,"12.0987321776676","0.0171701948123267","0.01","0.1","","",""
"8","EQ_mid_cap","BAA10YB_IndexMoMDifferenceL0","70","0.258418164202016","0.247670601364364","522.848820748712","527.345811232811","6.01414223022623e-06","9.84658280993661","-0.398830943395088","6.01414223022527e-06","2.01267996604505e-06","0.00291445196393044","0.999035141649009","0.00096485835099136",NA,"12.7568950323716","0.01","0.01","0.1","","",""
"9","EQ_mid_cap","IPMATMoMDifferenceL1","70","0.245633798698026","0.234700955200896","524.045289276001","528.5422797601","1.10982081245048e-05","9.93109432497073","3.78807470585433","1.1098208124569e-05","3.60020246349752e-05","0.536900918398978","0.681816424163454","0.318183575836546",NA,"11.9970794542218","0.01","0.01","0.1","","",""
"10","EQ_mid_cap","IPMATMoMPercentChangeL1","70","0.242808857958347","0.231835073291077","524.306934767487","528.803925251586","1.26918916319996e-05","9.94967186542424","413.648153348322","1.26918916319992e-05","4.60660342327632e-05","0.524639242249392","0.65861867471846","0.34138132528154",NA,"12.0211836331777","0.01","0.01","0.1","","",""
"11","EQ_mid_cap","AAIIBEAR_IndexMoMPercentChangeL0","70","0.201349120277221","0.189774469846456","528.038507562666","532.535498046765","8.68289704469838e-05","10.2184372658073","-16.946263944039","8.6828970446922e-05","0.00155453015876901","0.0623245853945668","0.975293839133531","0.0247061608664694",NA,"12.9732407759518","0.01","0.01","0.1","","",""
"12","EQ_mid_cap","BAA10YB_IndexMoMPercentChangeL0","70","0.196942216038197","0.185303697430055","528.423701302506","532.920691786605","0.000106016954108945","10.2465908219934","-50.6036017812226","0.000106016954108863","5.27837242428293e-05","0.00910133683633568","0.99646778243383","0.00353221756616962",NA,"13.1063106129116","0.01","0.01","0.1","","",""
"13","EQ_mid_cap","INDPROMoMDifferenceL1","70","0.190165709040493","0.178428980186007","529.011909637582","533.508900121681","0.00014388071700977","10.2897323172531","4.40950649720343","0.000143880717009716","0.00839128715086012","0.687319332697222","0.642762397780159","0.357237602219841",NA,"13.6383284131486","0.01","0.01","0.1","","",""
"14","EQ_mid_cap","ism_man_newordersMoMPercentChangeL0","70","0.189854077340285","0.178112832084347","529.038841101436","533.535831585535","0.000145908812630102","10.2917119187523","74.1276461188755","0.000145908812630074","0.0166596545890856","0.216859645549218","0.852770786028","0.147229213972",NA,"12.8395874124095","0.01","0.01","0.1","","",""
"15","EQ_mid_cap","INDPROMoMPercentChangeL1","70","0.188126836349121","0.17636055861505","529.187923089561","533.68491357366","0.000157667700203978","10.302677105073","463.286864039325","0.000157667700204046","0.00890503199640667","0.664963454672066","0.653969994396242","0.346030005603758",NA,"13.6117361546258","0.01","0.01","0.1","","",""
"16","EQ_mid_cap","ism_man_newordersMoMDifferenceL0","70","0.182457508676096","0.170609066772851","529.675035800601","534.172026284699","0.000203168877438875","10.3385864325645","1.22653037883565","0.000203168877438923","0.0185846822652214","0.234442897243859","0.843919436710001","0.156080563289999",NA,"12.8914801966973","0.01","0.01","0.1","","",""
"17","EQ_mid_cap","MOVE_IndexMoMPercentChangeL0","70","0.182165223430243","0.170312545508942","529.700057510061","534.19704799416","0.000205834881149336","10.340434377026","-36.9640597421102","0.000205834881149319","0.0220148296435796","0.190170468928308","0.919398555270775","0.0806014447292254",NA,"12.833991781537","0.01","0.01","0.1","","",""
"18","EQ_mid_cap","IPDMATMoMPercentChangeL1","70","0.180320780846109","0.168441371872864","529.857749030045","534.354739514144","0.000223466990265209","10.3520880733565","332.017473724977","0.000223466990265129","0.00749681831565733","0.319356143618112","0.8150260036975","0.1849739963025",NA,"12.8754436849107","0.01","0.01","0.1","","",""
