"","DV","Variable","# datapoints","R2","adjR2","AIC","BIC","F","RMSE","Coef","p-value","Robst p","BG_stat","DW_upper_stat","DW_lower_stat","BP_stat","RMSE_OS","ADF pvalue","PP pvalue","KPSS pvalue","Criteria1","Criteria2","Criteria3"
"1","FI_IG_short","USGG2YR_IndexMoMDifferenceL0","70","0.375279061046101","0.366225134394595","-176.069134179433","-171.572143695334","1.36544431317276e-08","0.0668605190698823","-0.427241195685277","1.36544431055977e-08","9.68808660814184e-11","0.727344916289096","0.397013605232375","0.602986394767625",NA,"0.0682955241408102","0.01","0.01","0.1","","",""
"2","FI_IG_short","USGG2YR_IndexMoMPercentChangeL0","70","0.367240943684179","0.358070522578153","-175.174208007527","-170.677217523428","2.14392168462751e-08","0.0672892824969414","-0.334862422202575","2.14392168916481e-08","6.23621204084917e-08","0.111449518250112","0.075607334638445","0.924392665361555",NA,"0.0738746374778295","0.25146371323266","0.01","0.1","","",""
"3","FI_IG_short","USGG10YR_IndexMoMDifferenceL0","70","0.304248734985953","0.294165383319083","-168.531032541689","-164.03404205759","6.17954864168269e-07","0.0705592108560109","-0.254070315755783","6.17954864151956e-07","8.66741599859273e-11","0.281298277441089","0.151188402456467","0.848811597543533",NA,"0.0707919851335624","0.0583443153543145","0.01","0.1","","",""
"4","FI_IG_short","USGG10YR_IndexMoMPercentChangeL0","70","0.28090098964689","0.270479264859163","-166.220554072699","-161.7235635886","2.00168146702318e-06","0.0717333409111476","-0.531730321373563","2.00168146704572e-06","7.36119270145694e-08","0.297073981789703","0.161503229217858","0.838496770782142",NA,"0.0725582793148622","0.0910479696190344","0.01","0.1","","",""
"5","FI_IG_short","VIX_IndexMoMDifferenceL0","70","0.219513502375543","0.208202103859246","-160.486267033109","-155.989276549011","3.77776150016773e-05","0.0747324826059068","-0.00996884248792651","3.77776150016795e-05","2.56734637545573e-06","0.45968392949418","0.791357261446289","0.208642738553711",NA,"0.0723986519914113","0.157696209214555","0.01","0.1","","",""
"6","FI_IG_short","VIX_IndexMoMPercentChangeL0","70","0.206453194985225","0.194952516651678","-159.324611181441","-154.827620697342","6.88287523544773e-05","0.075355158270089","-0.142949522399335","6.88287523545547e-05","9.37870665431491e-06","0.637667295303952","0.715788553011917","0.284211446988083",NA,"0.0741830709663234","0.153411856268682","0.01","0.1","","",""
"7","FI_IG_short","USGG30YR_IndexMoMDifferenceL0","70","0.186949293886221","0.175165950319355","-157.624944471873","-153.127953987775","0.000166211315710041","0.0762755816822267","-0.217060495436019","0.000166211315710068","1.37262762267581e-06","0.481981916003345","0.246857087965455","0.753142912034545",NA,"0.0758250757407639","0.0889718236247935","0.01","0.1","","",""
"8","FI_IG_short","USGG30YR_IndexMoMPercentChangeL0","70","0.180663652485455","0.168789212666404","-157.08586022504","-152.588869740942","0.000220080922003651","0.0765698547721706","-0.602889818692672","0.000220080922003693","2.17063567875986e-05","0.524045822669831","0.2704532544049","0.7295467455951",NA,"0.0762807411167661","0.0960994215628585","0.01","0.1","","",""
"9","FI_IG_short","SPX_Index_30DRSIMoMPercentChangeL0","70","0.169998807976374","0.157969805193423","-156.180588256748","-151.683597772649","0.000353115845131313","0.0770665771669315","0.243610971295627","0.000353115845131285","0.00127997607017769","0.679699445384016","0.699451505901484","0.300548494098516",NA,"0.0738949949165486","0.071225732215278","0.01","0.1","","",""
"10","FI_IG_short","SPX_Index_30DRSIMoMDifferenceL0","70","0.157993421243237","0.145790427348212","-155.175339921786","-150.678349437687","0.000598281806810874","0.0776219332363067","0.00438748760278838","0.000598281806810914","0.00104486788553471","0.726345722252001","0.677559066633055","0.322440933366945",NA,"0.0750183869740023","0.0781131327427442","0.01","0.1","","",""
"11","FI_IG_short","SPX_Index_14DRSIMoMPercentChangeL0","70","0.132962626815035","0.120396867783369","-153.124742091683","-148.627751607585","0.0017697557897125","0.0787672388206386","0.11475388260559","0.00176975578971257","0.00514732925514022","0.969599626377714","0.578703029240638","0.421296970759362",NA,"0.0765521661619777","0.0803981043150989","0.01","0.1","","",""
"12","FI_IG_short","SPX_Index_14DRSIMoMDifferenceL0","70","0.130698717312997","0.118100147998693","-152.942204250452","-148.445213766353","0.00195048392016561","0.0788700058144132","0.00224887568593632","0.00195048392016569","0.0035832894856351","0.851484052128995","0.631331020728665","0.368668979271335",NA,"0.0771549215911684","0.0967796964754395","0.01","0.1","","",""
