"","x"
"1",0.280000000000001
"2",-0.970001
"3",1.270001
"4",0.449999999999999
"5",-0.84
"6",-0.0899999999999999
"7",-1.459999
"8",0.809999000000001
"9",0.549999999999997
"10",0.470001
"11",0.75
"12",0.349998000000003
"13",-0.149999000000001
"14",0.0699989999999993
"15",-1.529998
"16",0.359998000000001
"17",-0.429998000000001
"18",-1.130001
"19",-0.18
"20",-0.240000000000002
"21",-0.739999999999998
"22",0.719999000000001
"23",-0.649999000000001
"24",-0.240000000000002
"25",-0.849999999999998
"26",-0.98
"27",-0.670000000000002
"28",0.860001
"29",-0.329999999999998
"30",-0.530001000000002
"31",-0.0799999999999983
"32",0.379999000000002
"33",2.09
"34",0.620000999999998
"35",-1.120001
"36",1.380001
"37",0.239999999999998
"38",-0.0799999999999983
"39",0.319999999999997
"40",-0.379998999999998
"41",-1.860001
"42",0.489999999999998
"43",0.690000000000001
"44",0.439999
"45",0.480001999999999
"46",0.199998000000001
"47",0.5
"48",0.150002000000001
"49",0.599997999999999
"50",0.510000999999999
"51",-0.270000999999997
"52",-0.779999
"53",0.369999
"54",0.210000999999998
"55",0.899999999999999
"56",-0.530000999999999
"57",0.330000000000002
"58",-1.039999
"59",-1.540001
"60",-0.84
"61",0.460001000000002
"62",-1.479999
"63",0.369998000000002
"64",-0.319999000000003
"65",0.520000000000003
"66",0.00999999999999801
"67",1.25
"68",-0.43
"69",-0.43
"70",-0.200001
