"","x"
"1",0.0600020000000008
"2",-0.0700019999999988
"3",0.150001999999997
"4",0.229999000000003
"5",0
"6",-0.330000000000002
"7",0.100000999999999
"8",0.0599990000000012
"9",-0.130001
"10",0.0500010000000017
"11",0.0899999999999999
"12",-0.0300000000000011
"13",-0.0800000000000018
"14",1.819999
"15",-1.67
"16",0.110001
"17",-0.0499989999999997
"18",-0.120001000000002
"19",0.290001
"20",-0.169999999999998
"21",0.149999000000001
"22",-0.0899999999999999
"23",0.0399989999999981
"24",-0.00999799999999951
"25",-0.0700019999999988
"26",0.0600019999999972
"27",0.0899999999999999
"28",-0.0799999999999983
"29",-0.130001
"30",-0.0599999999999987
"31",0.309999999999999
"32",0.0199999999999996
"33",0.0599999999999987
"34",-0.0499989999999997
"35",-0.0400010000000002
"36",0.260000000000002
"37",-0.0300009999999986
"38",-0.139999000000003
"39",0.0599990000000012
"40",-0.109998000000001
"41",-0.350000999999999
"42",-0.0400010000000002
"43",0.0500010000000017
"44",0.0299990000000001
"45",-0.0199980000000011
"46",0.0799999999999983
"47",0.0399990000000017
"48",-0.0700000000000003
"49",0.0400010000000002
"50",0.0799999999999983
"51",-0.130001
"52",-0.0700000000000003
"53",-0.110000999999997
"54",-0.0999980000000029
"55",-0.160001999999999
"56",-0.0799999999999983
"57",0.0500009999999982
"58",-0.149999000000001
"59",0.0599990000000012
"60",-0.0300009999999986
"61",-0.0699990000000028
"62",0.0300000000000011
"63",-0.0699989999999993
"64",-0.0200010000000006
"65",0.0500000000000007
"66",0.0999999999999979
"67",0.100000000000001
"68",-0.0400010000000002
"69",0.120001000000002
"70",0
